id,ime,cena,1.registracija,Prevoženih,Gorivo,Menjalnik,Motor,Baterija,Starost
22780984,Audi A4 Avant 35 TDI S-Line Stronic LED-Virtual-Kamera-18Alu,20990.0,2021,147460 km,diesel motor,avtomatski menjalnik,"1968 ccm, 120 kW / 163 KM",,
22780913,Audi A8 50 TDI Quattro S-Line Zrak-Matrix-Usnje-Memory-4WS,54880.0,2023,35247 km,diesel motor,avtomatski menjalnik,"2967 ccm, 210 kW / 286 KM",,
22780875,Audi Q3 ,20500.0,2019,197000 km,diesel motor,avtomatski menjalnik,"1968 ccm, 110 kW / 150 KM",,
22780836,Audi 80 1.6,1000.0,1987,250000 km,bencinski motor,ročni menjalnik,"1595 ccm, 55 kW / 75 KM",,
22780818,Audi A5 Sportback 35 TDI S line S tronic MATRIX,28990.0,2020,92000 km,diesel motor,avtomatski menjalnik,"1968 ccm, 120 kW / 163 KM",,
22780800,Audi Q5 Sportback S LINE   LEASING ZA TUJ  LED   PDC   VL.SER  4X4..,16590.0,2016,234836 km,diesel motor,avtomatski menjalnik,"1968 ccm, 140 kW / 190 KM",,
22780798,Audi A4 Avant quattro 2.0 TDI S-tronic,6400.0,2014,298132 km,diesel motor,avtomatski menjalnik,"1968 ccm, 130 kW / 177 KM",,
22780796,Audi A3 VELIK SERVIS-SERVISNA-LED-LED LUCI-PANORAMA-S LI,12990.0,2017,226421 km,diesel motor,ročni menjalnik,"1968 ccm, 110 kW / 150 KM",,
22780795,Audi A4 LEASING ZA TUJCE   LIMUZINA  LED   PDC   AVT ...,14590.0,2017,199940 km,diesel motor,avtomatski menjalnik,"1968 ccm, 110 kW / 150 KM",,
22780788,Audi A5 Coupe  quattro S line FINANCIRANJE-NA OBROKE,16990.0,2018,260000 km,diesel motor,avtomatski menjalnik,"1968 ccm, 140 kW / 190 KM",,
22780776,Audi A7 Competition - Black Edition,26105.0,2016,215000 km,diesel motor,avtomatski menjalnik,"2967 ccm, 240 kW / 326 KM",,
22780718,Audi A6 Avant 2.0 TDI Sport Line,11300.0,2014,238000 km,diesel motor,avtomatski menjalnik,"1968 ccm, 130 kW / 177 KM",,
22780717,Audi A5 Avant 2.0 TDI Quattro S-Line-Edition ONE-Tech Pro...,,2024,8412 km,diesel motor,avtomatski menjalnik,"1986 ccm, 150 kW / 204 KM",,
22780674,Audi A6 Avant 3.0 TDI quattro Competition Tiptronic,27500.0,2018,120300 km,diesel motor,avtomatski menjalnik,"2967 ccm, 240 kW / 326 KM",,
22780658,Audi TT 2.0 TFSI Coupe|Quattro|Led|PDC|Virtual|Navi|Gret..,29990.0,2017,89000 km,bencinski motor,avtomatski menjalnik,"1984 ccm, 169 kW / 230 KM",,
22780648,Audi A4 Avant 2.0 TDI Business,,2014,241500 km,diesel motor,avtomatski menjalnik,"1968 ccm, 130 kW / 177 KM",,
22780645,Audi A4 Avant 35 TFSI |S-Line|Matrix|Kamera|ACC|Gretje|Virtual|.,26990.0,2020,74000 km,bencinski motor,avtomatski menjalnik,"1984 ccm, 110 kW / 150 KM",,
22780637,Audi Q2 1.6 TDI S-Line  SLO - 1.Lastnik,,2018,73122 km,diesel motor,ročni menjalnik,"1598 ccm, 85 kW / 116 KM",,
22780626,Audi Q2 30 TFSI Advanced,19990.0,2023,63000 km,bencinski motor,ročni menjalnik,"999 ccm, 81 kW / 110 KM",,
22780618,Audi A7 Sportback 55 TFSI Q|3X SLINE|SOFTCLOSE|PANO|LASER|,41750.0,2019,160000 km,bencinski motor,avtomatski menjalnik,"2995 ccm, 250 kW / 340 KM",,
22780615,Audi Q3 quattro 40 TFSI S line S tronic - SLOVENSKO VOZILO,,2022,40780 km,bencinski motor,avtomatski menjalnik,"1984 ccm, 140 kW / 190 KM",,
22780598,Audi A6 50 TDI quattro Tiptronic. 21 col. 19 col. ODLIČEN,25900.0,2019,180000 km,diesel motor,avtomatski menjalnik,"2967 ccm, 210 kW / 286 KM",,
22744093,Audi A4 Avant 2.0 TDI-LED-XENON-TEMPOMAT-GR.SEDEŽEV-PDC-ALU,7990.0,2012,256512 km,diesel motor,ročni menjalnik,"1968 ccm, 105 kW / 143 KM",,
22260624,Audi A3 2.0 TDI-SPORT-NAVI-LED-TEMPOMAT-2 CON-PDC-ALU,10990.0,2016,277912 km,diesel motor,ročni menjalnik,"1968 ccm, 110 kW / 150 KM",,
22403625,Audi A4 2.0 TDI-quattro-S LINE-VIRTUAL-NAVI-TEMPOMAT-LED,16990.0,2016,249548 km,diesel motor,avtomatski menjalnik,"1968 ccm, 140 kW / 190 KM",,
22665197,Audi Q3 35 TDI QUATTRO-S.TRONIC-VIRTUAL-KAMERA...,29490.0,2021,65000 km,diesel motor,avtomatski menjalnik,"1968 ccm, 110 kW / 150 KM",,
22706041,Audi A6 Avant 40 TDI quattro Sport -ACC-NAVI-VIRTUAL-PDC- -11-..,28690.0,2022,136000 km,diesel motor,avtomatski menjalnik,"1968 ccm, 150 kW / 204 KM",,
22554675,Audi A4 Avant 40TDI quattro-MATRIX-ACC-VIRTUAL-KAMERA-,21890.0,2022,152400 km,diesel motor,avtomatski menjalnik,"1968 ccm, 150 kW / 204 KM",,
22780569,Audi A4 Avant 2.0 TDI Sport,11500.0,2016,280000 km,diesel motor,ročni menjalnik,"1968 ccm, 110 kW / 150 KM",,
22780538,Audi A4 Avant 2.0 TDI  Basis  S tronic,15600.0,2017,153000 km,diesel motor,avtomatski menjalnik,"1968 ccm, 110 kW / 150 KM",,
22780523,Audi Q5 quattro 40 TDI S tronic-S LINE-VIRTUAL-NAVI-MATRIX,24990.0,2020,200000 km,diesel motor,avtomatski menjalnik,"1968 ccm, 140 kW / 190 KM",,
22780509,Audi A6 Avant 40 TDI Sport S tronic-KAM 360-ACC,22990.0,2019,174000 km,diesel motor,avtomatski menjalnik,"1968 ccm, 150 kW / 204 KM",,
22780504,Audi A6 Avant 40 TDI S tronic. S Line,22990.0,2019,190000 km,diesel motor,avtomatski menjalnik,"1968 ccm, 150 kW / 204 KM",,
22380942,Audi A4 35TDI-S-LINE-MATRIX-VIRTUAL-PANORAMA-BLACK PAKET,22485.0,2020,171876 km,diesel motor,avtomatski menjalnik,"1968 ccm, 120 kW / 163 KM",,
22780477,Audi Q5 2.0 TDI quattro-S LINE-RADAR-MRTVI KOT-KAM-PDC-LED,17490.0,2016,182300 km,diesel motor,avtomatski menjalnik,"1968 ccm, 140 kW / 190 KM",,
22593137,Audi A8 4.2 TDI-385 KS-QUATTRO-VSA OPREMA-OPOMBE,12999.0,2015,293371 km,diesel motor,avtomatski menjalnik,"4134 ccm, 283 kW / 385 KM",,
22780394,Audi Q8 quattro 50 TDI Tiptronic- Matrix- Usnje- Kamera,54888.0,2023,47280 km,diesel motor,avtomatski menjalnik,"2967 ccm, 210 kW / 286 KM",,
22780386,Audi A6 Avant 40 TDI S-line S tronic+F1+ACC+LED+KAMERA+MEMORY,30970.0,2022,131565 km,diesel motor,avtomatski menjalnik,"1968 ccm, 150 kW / 204 KM",,
22780360,Audi A4 Avant 35 TDI S line S tronic+KAMERA+MATRIX+BANG OLUFSEN,29970.0,2023,118039 km,diesel motor,avtomatski menjalnik,"1968 ccm, 120 kW / 163 KM",,
22780358,Audi A6 Avant 45 TDI quattro Sport Tiptronic,31950.0,2020,171000 km,diesel motor,avtomatski menjalnik,"2967 ccm, 170 kW / 231 KM",,
22780357,Audi A4 Avant quattro 45 TDI S line Tiptronic,24000.0,2020,212000 km,diesel motor,avtomatski menjalnik,"2967 ccm, 170 kW / 231 KM",,
22780312,Audi A4 Avant 40 TDI Advanced S tronic. MATRIX.KAMERA.HUD...,21690.0,2023,153000 km,diesel motor,avtomatski menjalnik,"1968 ccm, 150 kW / 204 KM",,
22776351,Audi Q3 Sportback 35 TDI S line S tronic.Matrix.Kamera.Navi.El.prt.v,28550.0,2023,145100 km,diesel motor,avtomatski menjalnik,"1968 ccm, 110 kW / 150 KM",,
22776346,Audi A4 Avant 2.0 TDI Sport S tronic,14500.0,2018,194500 km,diesel motor,avtomatski menjalnik,"1968 ccm, 140 kW / 190 KM",,
22776332,Audi A4 Avant 40 TDI S line S tronic+LED+VIRTUAL+OGR.SEDEŽI,25970.0,2021,136398 km,diesel motor,avtomatski menjalnik,"1968 ccm, 150 kW / 204 KM",,
22776161,Audi A3 Sportback 2.0TDI S tronic HI-FI,13900.0,2020,191500 km,diesel motor,avtomatski menjalnik,"1968 ccm, 110 kW / 150 KM",,
22776118,Audi S6 AVANT 3.0 TDI Q AVT-LED-NAVI-VIRT-ASIST-HEAD UP-K.,49990.0,2023,146700 km,diesel motor,avtomatski menjalnik,"2967 ccm, 253 kW / 344 KM",,
22776101,Audi A3 SB•30 TFSI•AUT•LED•KAMERA•RADAR•KEYLESS•17COL•,16499.0,2021,138800 km,bencinski motor,avtomatski menjalnik,"999 ccm, 81 kW / 110 KM",,
22776099,Audi A4 Avant 40 TFSI S line S tronic+LED+VIRTUAL+KLJUKA+ACC ,27970.0,2023,119491 km,bencinski motor,avtomatski menjalnik,"1984 ccm, 150 kW / 204 KM",,
22776076,Audi A4 Avant 40 TFSI quattro S tronic+ADVANCED+LED+KEYLESS+PANO,27970.0,2023,115086 km,bencinski motor,avtomatski menjalnik,"1984 ccm, 150 kW / 204 KM",,
22776059,Audi A6 Avant e-hybrid quattro S tronic 220 kW,69500.0,2025,36900 km,hibridni pogon,avtomatski menjalnik,"1984 ccm, 220 kW / 299 KM",,
22776024,Audi A5 Sportback 35 TDI  POLOG 2500,24999.0,2019,219200 km,diesel motor,avtomatski menjalnik,"1968 ccm, 110 kW / 150 KM",,
22776022,Audi A1 1.6 TDI NAVIG. NA KREDIT BREZ POLOGA...,5399.0,2011,215000 km,diesel motor,ročni menjalnik,"1598 ccm, 77 kW / 105 KM",,
22776004,Audi A6 Avant 3.0 TDI clean diesel quattro S tronic,13990.0,2015,238000 km,diesel motor,avtomatski menjalnik,"2967 ccm, 200 kW / 272 KM",,
22775967,Audi A6 Avant 3.0 TDI-Q-4X4-1 LASTNICA-SLO VOZILO-S LINE-,12850.0,2014,185000 km,diesel motor,avtomatski menjalnik,"2967 ccm, 150 kW / 204 KM",,
22775895,Audi A5 Sportback 1.8 TFSI Multitronic,5800.0,2010,182000 km,bencinski motor,avtomatski menjalnik,"1798 ccm, 118 kW / 160 KM",,
22775864,Audi Q5 quattro 40 TDI Advanced S tronic+MATRIX+ACC+KAMERA,31970.0,2022,84806 km,diesel motor,avtomatski menjalnik,"1968 ccm, 150 kW / 204 KM",,
22775793,Audi A4 Avant 2.0 TDI DPF,5500.0,2011,329000 km,diesel motor,ročni menjalnik,"1968 ccm, 100 kW / 136 KM",,
22770700,Audi e-tron Audi e-tron S line quattro 55.NEMŠKI+4ALU.KAMERA.K,35999.0,2023,96312 km,elektro pogon,,300 kW,95 kWh,
22775738,Audi A6 Avant 2.0 TDI Business,7000.0,2012,340000 km,diesel motor,ročni menjalnik,"1968 ccm, 130 kW / 177 KM",,
22775736,Audi A3 2.0 TDI DPF Ambiente,5500.0,2010,172000 km,diesel motor,ročni menjalnik,"1968 ccm, 125 kW / 170 KM",,
22092433,Audi Q5 40 TDI quattro S tronic Sport 140kW,28500.0,2019,138000 km,diesel motor,avtomatski menjalnik,"1968 ccm, 140 kW / 190 KM",,
22534327,Audi A4 Avant 40 TDI Advanced.Matrix.Kamera.Acc.Navi.Kljuka,24900.0,2023,149987 km,diesel motor,avtomatski menjalnik,"1968 ccm, 150 kW / 204 KM",,
22775647,Audi Q5 quattro 40 TDI S-tronic | 360 | HEAD-UP | B-O,32900.0,2023,109425 km,diesel motor,avtomatski menjalnik,"1968 ccm, 150 kW / 204 KM",,
22775644,Audi A6 Allroad Allroad quattro 3.0 V6 TDI,3800.0,2006,362741 km,diesel motor,avtomatski menjalnik,"2967 ccm, 171 kW / 232 KM",,
22775639,Audi S4 Avant TDI Quattro,41990.0,2021,107928 km,diesel motor,avtomatski menjalnik,"2967 ccm, 251 kW / 341 KM",,
22775622,Audi Q3 Sportback 35 TFSI,26890.0,2022,64562 km,bencinski motor,ročni menjalnik,"1498 ccm, 110 kW / 150 KM",,
22775604,Audi A6 Avant 40 TDI S line S tronic-Panorama-Vl.kljuka-Matrix..,39950.0,2024,45299 km,diesel motor,avtomatski menjalnik,"1968 ccm, 150 kW / 204 KM",,
22775597,Audi A4 Avant 35 TFSI S tronic-VIRTUAL-MATRIX-LEDER-KAMERA-...,18999.0,2022,180000 km,bencinski motor,avtomatski menjalnik,"1984 ccm, 110 kW / 150 KM",,
22775582,Audi Q7 quattro 50 TDI S line Tiptronic,42900.0,2019,89600 km,diesel motor,avtomatski menjalnik,"2967 ccm, 210 kW / 286 KM",,
22775498,Audi A3 1.5  35 TFSI Advanced,,2023,14571 km,bencinski motor,ročni menjalnik,"1498 ccm, 110 kW / 150 KM",,
22775481,Audi A6 Avant 50 TDI quattro S-Line Tiptronic-20 COL-Keyless-ACC,29990.0,2022,151668 km,diesel motor,avtomatski menjalnik,"2967 ccm, 210 kW / 286 KM",,
22528956,Audi Q7 50TDI-QUATTRO-S LINE-PANO-MATRIX-KAMERA-ACC-SOFT,46950.0,2022,135000 km,diesel motor,avtomatski menjalnik,"2967 ccm, 210 kW / 286 KM",,
22669557,Audi A4 45 2.0 TFSI Sport S line QUATTRO 252 PS,21000.0,2019,91195 km,bencinski motor,avtomatski menjalnik,"1984 ccm, 185 kW / 252 KM",,
22775406,Audi Q7 50TDI|Quattro|S-Line|Matrix|ACC|Pano|360K|Zračno|.,42990.0,2020,142000 km,diesel motor,avtomatski menjalnik,"2967 ccm, 210 kW / 286 KM",,
22775404,Audi A3 2.0 TFSI-QUATTRO-36.000KM-S TRONIC-NAVI-TEMPOMAT,,2017,36000 km,bencinski motor,avtomatski menjalnik,"1984 ccm, 140 kW / 190 KM",,
22708347,Audi A1 Sportback 1.2 TFSI Attraction-SPORT-BREZ  POLOGA,7990.0,2012,149990 km,bencinski motor,ročni menjalnik,"1197 ccm, 63 kW / 86 KM",,
22775383,Audi Q7 quattro 4.2 TDI Sport Tiptronic-LEANPAY-ODLIČEN-,10990.0,2009,323000 km,diesel motor,avtomatski menjalnik,"4134 ccm, 250 kW / 340 KM",,
22775357,Audi A3 Limuzina 1.6 TDI Attraction,9700.0,2014,179000 km,diesel motor,ročni menjalnik,"1598 ccm, 77 kW / 105 KM",,
22775262,Audi A4 2.0 TDI DPF,4990.0,2007,253500 km,diesel motor,ročni menjalnik,"1968 ccm, 103 kW / 140 KM",,
22775243,Audi A3 Limuzina 1.6 TDI clean diesel Attraction,11990.0,2014,98900 km,diesel motor,ročni menjalnik,"1598 ccm, 81 kW / 110 KM",,
22775240,Audi A8 50TDI - ZRAK - BANG - SOFT - KAM360 - ACC - KEYL,39990.0,2020,136000 km,diesel motor,avtomatski menjalnik,"2967 ccm, 210 kW / 286 KM",,
22775221,Audi A3 Sportback 30 TDI | LED | DAB | NAVI | NEMŠKI,14490.0,2019,72327 km,diesel motor,ročni menjalnik,"1598 ccm, 85 kW / 116 KM",,
22775199,Audi A4 Avant quattro 2.0 TDI,5550.0,2012,277000 km,diesel motor,ročni menjalnik,"1968 ccm, 105 kW / 143 KM",,
22775166,Audi A3 Sportback 30 TFSI - TAKOJ NA VOLJO,,,,bencinski motor,ročni menjalnik,"1498 ccm, 85 kW / 116 KM",,NOVO
22775163,Audi A4 quattro 1.9 TDI,1250.0,2004,370000 km,diesel motor,ročni menjalnik,"1896 ccm, 96 kW / 131 KM",,
22775124,Audi A4 Avant 40TDI-AKT.TEMPOMAT-VL.KLJUKA-PDC-GR.SEDE-XENON,19990.0,2020,132000 km,diesel motor,avtomatski menjalnik,"1968 ccm, 140 kW / 190 KM",,
22775005,Audi Q7 quattro 55 TFSI e Tiptronic-LED-PDC-NAVI-BANG O.,35900.0,2021,105500 km,hibridni pogon,avtomatski menjalnik,"2995 ccm, 280 kW / 381 KM",,
22775001,Audi Q5 Quattro 40 TDI S-Line S tronic-LED-PDC-Kamera-Na..,28990.0,2019,109989 km,diesel motor,avtomatski menjalnik,"1968 ccm, 140 kW / 190 KM",,
22774992,Audi A6 Avant 2.0 TDI DPF Business,6500.0,2010,351500 km,diesel motor,ročni menjalnik,"1968 ccm, 125 kW / 170 KM",,
22603001,Audi Q7 quattro 50 TDI Tiptronic - DOBAVA OKTOBER,,,,diesel motor,avtomatski menjalnik,"2967 ccm, 220 kW / 299 KM",,NOVO
22622700,Audi Q7 quattro 220 kW  - NOVI MODEL -V PRIHODU- NOVEMBER,,,,diesel motor,avtomatski menjalnik,"2967 ccm, 220 kW / 299 KM",,NOVO
22622849,Audi Q7 quattro 220 kW - NOVI MODEL - V PRIHODU - OKTOBER,,,,diesel motor,avtomatski menjalnik,"2967 ccm, 220 kW / 299 KM",,NOVO
22623224,Audi Q7 quattro 220 kW - NOVI MODEL - V PRIHODU - OKTOBER,,,,diesel motor,avtomatski menjalnik,"2967 ccm, 220 kW / 299 KM",,NOVO
22736127,Audi Q7 TDI quattro 220 kW - Dobava januar 2027,126192.0,,,diesel motor,avtomatski menjalnik,"2967 ccm, 220 kW / 299 KM",,NOVO
22740689,Audi Q7 TDI quattro 220 kW - Dobava DECEMBER 2026,125546.0,,,diesel motor,avtomatski menjalnik,"2967 ccm, 220 kW / 299 KM",,NOVO
22744807,Audi Q7 QuattroTDI - DOBAVA OKTOBER,,,,diesel motor,avtomatski menjalnik,"2967 ccm, 220 kW / 299 KM",,NOVO
22756741,Audi Q7 quattro  TDI ,,,,diesel motor,avtomatski menjalnik,"2967 ccm, 220 kW / 299 KM",,NOVO
22565018,Audi RS6 Avant RS6 Perform.TFSI quattro tiptronic 463kW...,114988.0,2024,87800 km,bencinski motor,avtomatski menjalnik,"3996 ccm, 463 kW / 630 KM",,
22448417,Audi RS3 Sportback quattro TFSI S tronic LIMITED ED.,114683.0,,,bencinski motor,avtomatski menjalnik,"2480 ccm, 294 kW / 400 KM",,NOVO
22655347,Audi RS3 Limuzina q. TFSI S tr. - COMPET. LIMITED št. 283,114215.0,,,bencinski motor,avtomatski menjalnik,"2480 ccm, 294 kW / 400 KM",,NOVO
22740554,Audi Q8 quattro 50 TDI Tiptronic,124653.0,,,diesel motor,avtomatski menjalnik,"2967 ccm, 210 kW / 286 KM",,NOVO
22622990,Audi Q7 quattro 220 kW - NOVI MODEL -V PRIHODU-NOVEMBER,,,,diesel motor,polavtomatski menjalnik,"2967 ccm, 220 kW / 299 KM",,NOVO
22297998,Audi RS3 SB COMPET. LIM. št. 281 - V PRIHODU - SEPTEMBER,109003.0,,,bencinski motor,avtomatski menjalnik,"2480 ccm, 294 kW / 400 KM",,NOVO
22715670,Audi - Q9 TDI quattro 180kW - NAROČIMO ZA VAS,,,,diesel motor,avtomatski menjalnik,"2967 ccm, 180 kW / 245 KM",,NOVO
21768436,Audi A8 50 TDI quattro L,170249.0,2024,61364 km,diesel motor,avtomatski menjalnik,"2967 ccm, 210 kW / 286 KM",,
21569158,Audi RS6 Avant RS6 Perform.TFSI quattro tiptronic 463kW,103700.0,2024,88000 km,bencinski motor,avtomatski menjalnik,"3996 ccm, 463 kW / 630 KM",,
22691967,Audi Q7 quattro 50 TDI S line Tiptronic,117784.0,2026,7434 km,diesel motor,avtomatski menjalnik,"2967 ccm, 210 kW / 286 KM",,
22717955,Audi RS6 Avant RS6 Perform.TFSI quattro tiptronic 463kW ...,99999.0,2023,73000 km,bencinski motor,avtomatski menjalnik,"3996 ccm, 463 kW / 630 KM",,
19687815,Audi RS7 TFSI-Q | LASER | HUD | ACC | PANO | 22 | KERAMIC,99990.0,2020,79000 km,bencinski motor,avtomatski menjalnik,"3996 ccm, 442 kW / 601 KM",,
22762949,Audi Q8 quattro 50 TDI Tiptronic-VSA OPREMA. MATT FOLIJA,98990.0,2025,16666 km,diesel motor,avtomatski menjalnik,"2967 ccm, 210 kW / 286 KM",,
22394599,Audi Q8 55 TFSI quattro,98950.0,2025,15850 km,bencinski motor,avtomatski menjalnik,"2995 ccm, 250 kW / 340 KM",,
20812950,Audi Q8 50 TDI quattro tiptronic 210kW,129470.0,2025,40000 km,diesel motor,avtomatski menjalnik,"2967 ccm, 210 kW / 286 KM",,
22653982,Audi Q7 quattro 220 kW  - NOVI MODEL - NAROČIMO ZA VAS,,,,diesel motor,avtomatski menjalnik,"2968 ccm, 220 kW / 299 KM",,NOVO
22460608,Audi Q7 quattro 50 TDI S line Tiptronic,95974.0,,,diesel motor,avtomatski menjalnik,"2967 ccm, 210 kW / 286 KM",,NOVO
22459770,Audi Q7 quattro 50 TDI S line Tiptronic,95973.0,,,diesel motor,avtomatski menjalnik,"2967 ccm, 210 kW / 286 KM",,NOVO
22485452,Audi Q8 quattro 55 TFSI e Business Tiptronic,95900.0,,,hibridni pogon,avtomatski menjalnik,"2995 ccm, 250 kW / 340 KM",,NOVO
22778181,Audi Q8 quattro 50 TDI Tiptronic,95000.0,2025,32000 km,diesel motor,avtomatski menjalnik,"2967 ccm, 210 kW / 286 KM",,
22534357,Audi SQ8 TFSI quattro Tiptronic vsa možna oprema,94900.0,2024,34455 km,bencinski motor,avtomatski menjalnik,"3996 ccm, 373 kW / 507 KM",,
22252185,Audi Q7 55 TFSI e quattro S line Business,94150.0,2026,6000 km,hibridni pogon,avtomatski menjalnik,"2995 ccm, 290 kW / 394 KM",,
21655260,Audi Q8 50 TDI quattro  - TAKOJ NA VOLJO,,,,diesel motor,avtomatski menjalnik,"2967 ccm, 210 kW / 286 KM",,NOVO
21414526,Audi RS3 Sportback Quattro,93250.0,2023,3100 km,bencinski motor,avtomatski menjalnik,"2480 ccm, 294 kW / 400 KM",,
22122930,Audi SQ5 Sportback TFSI quattro,,,,bencinski motor,avtomatski menjalnik,"2995 ccm, 270 kW / 367 KM",,NOVO
22768931,Audi Q8 quattro 50 TDI Tiptronic,125367.0,2024,23826 km,diesel motor,avtomatski menjalnik,"2967 ccm, 210 kW / 286 KM",,
22608447,Audi Q8 quattro 50 TDI Tiptronic,125467.0,2024,68542 km,diesel motor,avtomatski menjalnik,"2967 ccm, 210 kW / 286 KM",,
22734979,Audi R8 Spyder quattro 4.2 FSI R tronic,71999.0,2012,73500 km,bencinski motor,avtomatski menjalnik,"4163 ccm, 316 kW / 430 KM",,
22715235,Audi Q5 Sportback e-hybrid quattro S-tronic - NA VOLJO NOVEMBER 2026,,2026,3000 km,hibridni pogon,avtomatski menjalnik,"1984 ccm, 220 kW / 299 KM",,
22732881,Audi Q5 Sportback quattro TDI S tronic,71990.0,2025,34062 km,diesel motor,avtomatski menjalnik,"1968 ccm, 150 kW / 204 KM",,
22453083,Audi Q7 50 TDI qu S-LINE|LASER|ACC|PANO|KAM360°|HUD|KEY|F1,71990.0,2024,85000 km,diesel motor,avtomatski menjalnik,"2967 ccm, 210 kW / 286 KM",,
21675150,Audi Q8 55 TFSI e quattro tiptr. 290kW Business,71990.0,,,hibridni pogon,avtomatski menjalnik,"2995 ccm, 290 kW / 394 KM",,NOVO
21621073,Audi Q5 Sportback TDI quattro,,,,diesel motor,avtomatski menjalnik,"1968 ccm, 150 kW / 204 KM",,NOVO
22742202,Audi Q5 Sportback quattro TFSI - DOBAVA NOVEMBER,,,,bencinski motor,avtomatski menjalnik,"1984 ccm, 150 kW / 204 KM",,NOVO
21622414,Audi Q5 Sportback TFSI quattro,,,,bencinski motor,avtomatski menjalnik,"1984 ccm, 150 kW / 204 KM",,NOVO
22628132,Audi Q6 e-tron quattro Business - DOBAVA OKTOBER 2026,71100.0,2026,3000 km,elektro pogon,,285 kW,"94,9 kWh",
22763054,Audi Q5 quattro TDI S tronic,71055.0,,,diesel motor,avtomatski menjalnik,"1968 ccm, 150 kW / 204 KM",,NOVO
22495378,Audi Q5 e-hybrid quattro Business -V PRIHODU- JANUAR 2027,,,,hibridni pogon,avtomatski menjalnik,"1984 ccm, 185 kW / 252 KM",,NOVO
22494503,Audi Q5 Sportback e-hybrid quattro  - V PRIHODU - NOVEMBER,,,,hibridni pogon,avtomatski menjalnik,"1984 ccm, 185 kW / 252 KM",,NOVO
22276972,Audi Q5 Sportback e-hybrid quattro Business 220kW-V PRIHODU-OKTOBER,,,,hibridni pogon,avtomatski menjalnik,"1984 ccm, 185 kW / 252 KM",,NOVO
21937747,Audi Q5 Sportback TDI quattro 150kW - TAKOJ NA VOLJO,,,,diesel motor,avtomatski menjalnik,"1968 ccm, 150 kW / 204 KM",,NOVO
22344265,Audi Q5 Sportback quattro TDI S tronic - TAKOJ NA VOLJO,70700.0,2026,3000 km,diesel motor,avtomatski menjalnik,"1968 ccm, 150 kW / 204 KM",,
22395942,Audi Q8 quattro 45 TDI Tiptronic blagi hibrid,,,,diesel motor,avtomatski menjalnik,"2967 ccm, 170 kW / 231 KM",,NOVO
22740872,Audi Q5 Sportback quattro TDI ,,,,diesel motor,avtomatski menjalnik,"1968 ccm, 150 kW / 204 KM",,NOVO
21811576,Audi A6 Sportback e-tron quattro Business - TAKOJ NA VOLJO,69990.0,2025,3000 km,elektro pogon,,340 kW,100 kWh,
22729018,Audi A8 50 TDI quattroLong-MATRIX-HEAD-NAVI-TV-ACC-VIRTUAL,69990.0,2025,84364 km,diesel motor,avtomatski menjalnik,"2967 ccm, 210 kW / 286 KM",,
21311517,Audi e-tron GT quattro MATRIX MASAŽA IONIZACIJA HUD ACC,69990.0,2021,55789 km,elektro pogon,,390 kW,"93,4 kWh",
22530117,Audi Q7 TDI|quattro|Sline|PANORAMA|KAM 360|HEAD UP|4xKLIMA,69990.0,2025,29240 km,diesel motor,avtomatski menjalnik,"2967 ccm, 170 kW / 231 KM",,
22611644,Audi RS5 SPORTBACK-Q-MATRIX-PANO-360KAM-MEMORY-BANG-ACC-20C,69950.0,2023,33500 km,bencinski motor,avtomatski menjalnik,"2894 ccm, 331 kW / 450 KM",,
20663611,Audi SQ8 TDI quattro PERLA BELA BARVA 23COL,69900.0,2020,207800 km,diesel motor,avtomatski menjalnik,"3956 ccm, 320 kW / 435 KM",,
22427427,Audi A6 Avant TDI S tronic,69890.0,2026,,diesel motor,avtomatski menjalnik,"1968 ccm, 150 kW / 204 KM",,
22780105,Audi Q5 Sportback quattro TDI S tronic,81259.0,,,diesel motor,avtomatski menjalnik,"1968 ccm, 150 kW / 204 KM",,NOVO
22475313,Audi Q5 Sportback TDI quattro 150 kW,80830.0,,,diesel motor,avtomatski menjalnik,"1968 ccm, 150 kW / 204 KM",,NOVO
21908875,Audi Q5 e-hybrid quattro S-tr. - V PRIHODU - DECEMBER,,,,hibridni pogon,avtomatski menjalnik,"1984 ccm, 220 kW / 299 KM",,NOVO
22181139,Audi Q5 e-hybrid quattro S tronic 220kW Business,,,,hibridni pogon,avtomatski menjalnik,"1984 ccm, 220 kW / 299 KM",,NOVO
22769617,Audi Q6 e-tron quattro Business,69228.0,,,elektro pogon,,120 kW,"94,9 kWh",NOVO
21971341,Audi Q5 TDI quattro 150kW,69066.0,,,diesel motor,avtomatski menjalnik,"1968 ccm, 150 kW / 204 KM",,NOVO
20243877,Audi RS3 Quattro TFSI,69000.0,2023,14000 km,bencinski motor,avtomatski menjalnik,"2480 ccm, 294 kW / 400 KM",,
20942571,Audi Q5 TDI quattro,,,,diesel motor,avtomatski menjalnik,"1968 ccm, 150 kW / 204 KM",,NOVO
22545633,Audi A6 Avant e-hybrid quattro Buss 220 kW - TAKOJ NA VOLJO,,,,hibridni pogon,avtomatski menjalnik,"1984 ccm, 185 kW / 252 KM",,NOVO
21962141,Audi Q5 Sportback e-hybrid quattro S tronic - TAKOJ NA VOLJO,68990.0,2026,3000 km,hibridni pogon,avtomatski menjalnik,"1984 ccm, 220 kW / 299 KM",,
